Titulo,Empresa,Ubicacion,Descripcion,Responsabilidades,Requisitos,Rango salarial,Tipo de empleo,Nivel de experiencia,Habilidades requeridas,Fecha de publicacion,Estado del empleo,Categoria de trabajo
Ingeniero de Datos,Bancolombia,Bogota,Bancolombia esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Bogota. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",6527714,medio_tiempo,mid,"Linux, Kubernetes, Terraform",2025-05-17 18:59:17,True,ingenieria_informatica
Ingeniero de Software,Grupo Nutresa,Pereira,Grupo Nutresa esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Pereira. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",6517132,tiempo_completo,mid,"C#, .NET, Azure",2025-05-17 19:00:17,True,ingenieria
Ingeniero DevOps,Grupo Nutresa,Bogota,Grupo Nutresa esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Bogota. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",2812169,pasantia,junior,"GCP, BigQuery, Airflow",2025-05-17 19:01:17,True,ingenieria
Ingeniero de Sistemas,Postobon,Medellin,Postobon esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9175786,tiempo_completo,senior,"GCP, BigQuery, Airflow",2025-05-17 19:02:17,True,ingenieria
Ingeniero Industrial,ETB,Medellin,ETB esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",10364400,pasantia,senior,"Python, SQL, AWS",2025-05-17 19:03:17,True,ingenieria_informatica
Ingeniero de Redes,Sura,Bogota,"Sura esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Bogota. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",4348603,medio_tiempo,mid,"GCP, BigQuery, Airflow",2025-05-17 19:04:17,True,ingenieria
Ingeniero de Datos,Grupo Energia Bogota,Bogota,Grupo Energia Bogota esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Bogota. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",9528140,tiempo_completo,senior,"GCP, BigQuery, Airflow",2025-05-17 19:05:17,True,ingenieria_informatica
Ingeniero Frontend,Postobon,Pereira,Postobon esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6285425,pasantia,mid,"C#, .NET, Azure",2025-05-17 19:06:17,True,ingenieria
Ingeniero Industrial,Avianca,Cali,Avianca esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5110904,tiempo_completo,mid,"Python, SQL, AWS",2025-05-17 19:07:17,True,ingenieria
Ingeniero Backend,Sura,Barranquilla,Sura esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6575081,pasantia,mid,"C#, .NET, Azure",2025-05-17 19:08:17,True,ingenieria_informatica
Ingeniero de Machine Learning,Avianca,Cartagena,Avianca esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Cartagena. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",10155006,medio_tiempo,senior,"JavaScript, React, Node.js",2025-05-17 19:09:17,True,ingenieria
Ingeniero de Software,Ecopetrol,Bogota,Ecopetrol esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Bogota. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",5876389,pasantia,mid,"Java, Spring, Docker",2025-05-17 19:10:17,True,ingenieria_informatica
Ingeniero de Sistemas,Rappi,Medellin,Rappi esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9047450,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 19:11:17,True,ingenieria_informatica
Ingeniero de Machine Learning,Sura,Bucaramanga,Sura esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Bucaramanga. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",3079816,pasantia,junior,"Python, SQL, AWS",2025-05-17 19:12:17,True,ingenieria_informatica
Ingeniero Frontend,Carvajal,Cartagena,Carvajal esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4096932,pasantia,mid,"GCP, BigQuery, Airflow",2025-05-17 19:13:17,True,ingenieria_informatica
Ingeniero de Software,Ecopetrol,Cali,Ecopetrol esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Cali. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",9347735,medio_tiempo,senior,"C#, .NET, Azure",2025-05-17 19:14:17,True,ingenieria_informatica
Ingeniero de Seguridad,ETB,Cali,ETB esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Cali. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",5807612,medio_tiempo,mid,"Linux, Kubernetes, Terraform",2025-05-17 19:15:17,True,ingenieria_informatica
Ingeniero de Redes,Rappi,Bucaramanga,"Rappi esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Bucaramanga. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",2593668,medio_tiempo,junior,"C#, .NET, Azure",2025-05-17 19:16:17,True,ingenieria
Ingeniero de Redes,Postobon,Cartagena,"Postobon esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Cartagena. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",6393668,pasantia,mid,"Python, SQL, AWS",2025-05-17 19:17:17,True,ingenieria_informatica
Ingeniero Mecanico,Postobon,Pereira,Postobon esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5402263,pasantia,mid,"Python, SQL, AWS",2025-05-17 19:18:17,True,ingenieria
Ingeniero QA,ETB,Medellin,ETB esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Medellin. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,5074155,pasantia,mid,"Python, SQL, AWS",2025-05-17 19:19:17,True,ingenieria
Ingeniero de Machine Learning,Alkosto,Bogota,Alkosto esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Bogota. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",3023348,medio_tiempo,junior,"Java, Spring, Docker",2025-05-17 19:20:17,True,ingenieria_informatica
Ingeniero Industrial,Avianca,Cartagena,Avianca esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",2585939,medio_tiempo,junior,"Python, SQL, AWS",2025-05-17 19:21:17,True,ingenieria_informatica
Ingeniero de Software,Postobon,Medellin,Postobon esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Medellin. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",7194600,pasantia,senior,"Linux, Kubernetes, Terraform",2025-05-17 19:22:17,True,ingenieria_informatica
Ingeniero Backend,Sura,Pereira,Sura esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8516047,tiempo_completo,senior,"Linux, Kubernetes, Terraform",2025-05-17 19:23:17,True,ingenieria
Ingeniero de Machine Learning,Avianca,Pereira,Avianca esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Pereira. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",6964967,medio_tiempo,mid,"Linux, Kubernetes, Terraform",2025-05-17 19:24:17,True,ingenieria
Ingeniero de Sistemas,Rappi,Medellin,Rappi esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Medellin. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11106243,pasantia,senior,"Java, Spring, Docker",2025-05-17 19:25:17,True,ingenieria_informatica
Ingeniero de Seguridad,Bancolombia,Bucaramanga,Bancolombia esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Bucaramanga. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",3930495,tiempo_completo,junior,"GCP, BigQuery, Airflow",2025-05-17 19:26:17,True,ingenieria_informatica
Ingeniero Mecanico,Postobon,Bogota,Postobon esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Bogota. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",9118359,medio_tiempo,senior,"C#, .NET, Azure",2025-05-17 19:27:17,True,ingenieria
Ingeniero Civil,ISA,Cali,ISA esta buscando un ingeniero civil apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7754128,pasantia,senior,"JavaScript, React, Node.js",2025-05-17 19:28:17,True,ingenieria_informatica
Ingeniero Backend,Postobon,Cali,Postobon esta buscando un ingeniero backend apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5313308,medio_tiempo,mid,"C#, .NET, Azure",2025-05-17 19:29:17,True,ingenieria_informatica
Ingeniero QA,Tigo,Barranquilla,Tigo esta buscando un ingeniero qa apasionado por la tecnologia para trabajar en Barranquilla. Responsable de la calidad del software a traves de pruebas manuales y automatizadas.,"Crear planes de prueba, ejecutar pruebas automatizadas y documentar errores.",Experiencia con herramientas de pruebas como Selenium y metodologias Agile.,6685692,tiempo_completo,mid,"Linux, Kubernetes, Terraform",2025-05-17 19:30:17,True,ingenieria_informatica
Ingeniero de Software,Rappi,Bucaramanga,Rappi esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Bucaramanga. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",2508924,tiempo_completo,junior,"Python, SQL, AWS",2025-05-17 19:31:17,True,ingenieria
Ingeniero de Redes,Claro Colombia,Bogota,"Claro Colombia esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Bogota. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",3391806,pasantia,junior,"Python, SQL, AWS",2025-05-17 19:32:17,True,ingenieria
Ingeniero de Automatizacion,Carvajal,Barranquilla,Carvajal esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3604950,pasantia,junior,"GCP, BigQuery, Airflow",2025-05-17 19:33:17,True,ingenieria
Ingeniero de Seguridad,Postobon,Barranquilla,Postobon esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Barranquilla. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",10592047,pasantia,senior,"JavaScript, React, Node.js",2025-05-17 19:34:17,True,ingenieria
Ingeniero de Automatizacion,ETB,Bogota,ETB esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Bogota. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",3371287,pasantia,junior,"Java, Spring, Docker",2025-05-17 19:35:17,True,ingenieria
Ingeniero de Seguridad,ETB,Cartagena,ETB esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Cartagena. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",5261874,medio_tiempo,mid,"Python, SQL, AWS",2025-05-17 19:36:17,True,ingenieria
Ingeniero de Automatizacion,Carvajal,Barranquilla,Carvajal esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",8240452,tiempo_completo,senior,"C#, .NET, Azure",2025-05-17 19:37:17,True,ingenieria
Ingeniero de Software,Rappi,Cartagena,Rappi esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Cartagena. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",2982687,medio_tiempo,junior,"GCP, BigQuery, Airflow",2025-05-17 19:38:17,True,ingenieria
Ingeniero de Automatizacion,Rappi,Cali,Rappi esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",6173787,pasantia,mid,"Java, Spring, Docker",2025-05-17 19:39:17,True,ingenieria
Ingeniero DevOps,Grupo Nutresa,Cartagena,Grupo Nutresa esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Cartagena. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",10730035,pasantia,senior,"Linux, Kubernetes, Terraform",2025-05-17 19:40:17,True,ingenieria_informatica
Ingeniero Frontend,Avianca,Bogota,Avianca esta buscando un ingeniero frontend apasionado por la tecnologia para trabajar en Bogota. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11304918,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 19:41:17,True,ingenieria
Ingeniero Mecanico,Grupo Nutresa,Bucaramanga,Grupo Nutresa esta buscando un ingeniero mecanico apasionado por la tecnologia para trabajar en Bucaramanga. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7222575,pasantia,senior,"JavaScript, React, Node.js",2025-05-17 19:42:17,True,ingenieria
Ingeniero de Software,Bancolombia,Bogota,Bancolombia esta buscando un ingeniero de software apasionado por la tecnologia para trabajar en Bogota. El candidato ideal debera participar en el ciclo completo de desarrollo de software.,"Desarrollar y mantener aplicaciones escalables, colaborar con otros desarrolladores y participar en revisiones de codigo.","Experiencia en desarrollo de aplicaciones, manejo de frameworks modernos y control de versiones.",8339261,tiempo_completo,senior,"C#, .NET, Azure",2025-05-17 19:43:17,True,ingenieria_informatica
Ingeniero Electronico,ISA,Cali,ISA esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4480824,medio_tiempo,mid,"C#, .NET, Azure",2025-05-17 19:44:17,True,ingenieria_informatica
Ingeniero Industrial,Claro Colombia,Cartagena,Claro Colombia esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",10504986,medio_tiempo,senior,"GCP, BigQuery, Airflow",2025-05-17 19:45:17,True,ingenieria
Ingeniero de Redes,Grupo Exito,Bogota,"Grupo Exito esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Bogota. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",6444109,medio_tiempo,mid,"C#, .NET, Azure",2025-05-17 19:46:17,True,ingenieria
Ingeniero de Sistemas,Avianca,Cali,Avianca esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",4665004,tiempo_completo,mid,"C#, .NET, Azure",2025-05-17 19:47:17,True,ingenieria_informatica
Ingeniero de Datos,ETB,Bucaramanga,ETB esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Bucaramanga. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",6137259,tiempo_completo,mid,"C#, .NET, Azure",2025-05-17 19:48:17,True,ingenieria
Ingeniero de Sistemas,Grupo Energia Bogota,Cali,Grupo Energia Bogota esta buscando un ingeniero de sistemas apasionado por la tecnologia para trabajar en Cali. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",2927327,tiempo_completo,junior,"Java, Spring, Docker",2025-05-17 19:49:17,True,ingenieria
Ingeniero de Redes,ISA,Cali,"ISA esta buscando un ingeniero de redes apasionado por la tecnologia para trabajar en Cali. Encargado del diseno, implementacion y mantenimiento de redes seguras y eficientes.","Configurar routers y switches, monitorear trafico y resolver incidencias.","Certificaciones en redes (CCNA/CCNP), experiencia con configuraciones de red.",4470365,tiempo_completo,mid,"Linux, Kubernetes, Terraform",2025-05-17 19:50:17,True,ingenieria_informatica
Ingeniero de Seguridad,Avianca,Barranquilla,Avianca esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Barranquilla. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",2733715,tiempo_completo,junior,"JavaScript, React, Node.js",2025-05-17 19:51:17,True,ingenieria_informatica
Ingeniero de Seguridad,Grupo Exito,Bogota,Grupo Exito esta buscando un ingeniero de seguridad apasionado por la tecnologia para trabajar en Bogota. El profesional sera responsable de identificar y mitigar vulnerabilidades.,"Auditar sistemas, implementar controles de seguridad y capacitar al equipo en mejores practicas.","Formacion en ciberseguridad, manejo de firewalls y herramientas de auditoria.",2820437,medio_tiempo,junior,"JavaScript, React, Node.js",2025-05-17 19:52:17,True,ingenieria
Ingeniero de Datos,Avianca,Bogota,Avianca esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Bogota. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",4720917,tiempo_completo,mid,"GCP, BigQuery, Airflow",2025-05-17 19:53:17,True,ingenieria_informatica
Ingeniero DevOps,Tigo,Pereira,Tigo esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Pereira. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",4441159,pasantia,mid,"JavaScript, React, Node.js",2025-05-17 19:54:17,True,ingenieria_informatica
Ingeniero DevOps,Claro Colombia,Barranquilla,Claro Colombia esta buscando un ingeniero devops apasionado por la tecnologia para trabajar en Barranquilla. El rol implica automatizar y optimizar los pipelines de entrega continua.,"Configurar entornos de despliegue continuo, gestionar infraestructura como codigo y monitorear servicios.","Familiaridad con herramientas CI/CD, contenedores y servicios en la nube.",7900734,medio_tiempo,senior,"JavaScript, React, Node.js",2025-05-17 19:55:17,True,ingenieria_informatica
Ingeniero de Automatizacion,Sura,Barranquilla,Sura esta buscando un ingeniero de automatizacion apasionado por la tecnologia para trabajar en Barranquilla. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",5282819,tiempo_completo,mid,"Java, Spring, Docker",2025-05-17 19:56:17,True,ingenieria
Ingeniero Industrial,ISA,Cartagena,ISA esta buscando un ingeniero industrial apasionado por la tecnologia para trabajar en Cartagena. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",11176855,tiempo_completo,senior,"JavaScript, React, Node.js",2025-05-17 19:57:17,True,ingenieria
Ingeniero Electronico,Carvajal,Pereira,Carvajal esta buscando un ingeniero electronico apasionado por la tecnologia para trabajar en Pereira. Participara en diversos proyectos tecnicos de la compania.,"Colaborar en proyectos tecnicos, realizar mantenimiento de sistemas y proponer mejoras tecnologicas.","Formacion en ingenieria o area afin, experiencia tecnica relevante y capacidad de trabajo en equipo.",7612297,medio_tiempo,senior,"Python, SQL, AWS",2025-05-17 19:58:17,True,ingenieria
Ingeniero de Datos,Alkosto,Pereira,Alkosto esta buscando un ingeniero de datos apasionado por la tecnologia para trabajar en Pereira. Este rol implica el manejo y procesamiento de grandes volumenes de datos para generar valor.,"Construir pipelines de datos, asegurar la calidad de los datos y colaborar con analistas.","Conocimiento en bases de datos, SQL y herramientas de procesamiento como Spark o Hadoop.",5327154,pasantia,mid,"C#, .NET, Azure",2025-05-17 19:59:17,True,ingenieria
Ingeniero de Machine Learning,Alkosto,Cartagena,Alkosto esta buscando un ingeniero de machine learning apasionado por la tecnologia para trabajar en Cartagena. Desarrollara modelos de aprendizaje automatico aplicables a problemas reales.,"Entrenar y evaluar modelos, seleccionar algoritmos adecuados y preparar datasets.","Manejo de librerias como TensorFlow o scikit-learn, y conocimientos estadisticos.",10031240,tiempo_completo,senior,"JavaScript, React, Node.js",2025-05-17 20:00:17,True,ingenieria_informatica
